Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
1.18525E+18,https://twitter.com/dhurtladki/status/1185248715084201984,@vishakhamishra_ @SharibZaidi5 @Rohit98592043 @mohamma69668708 @naveenn99292476 @RajuSin44175408 @VandanaRajpoot_ @iamdchandan @Ace47583753 @mishrarockey_ Okay di,2019-10-18 17:38 +0000,33,5,0.151515152,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18524E+18,https://twitter.com/dhurtladki/status/1185244321403957248,@vishakhamishra_ @SharibZaidi5 @Rohit98592043 @mohamma69668708 @naveenn99292476 @RajuSin44175408 @VandanaRajpoot_ @iamdchandan @Ace47583753 @mishrarockey_ Bina matlab ke hasne wale,2019-10-18 17:20 +0000,64,3,0.046875,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18523E+18,https://twitter.com/dhurtladki/status/1185233103448498182,@vishakhamishra_ @SharibZaidi5 @Rohit98592043 @mohamma69668708 @naveenn99292476 @RajuSin44175408 @VandanaRajpoot_ @iamdchandan @Ace47583753 @mishrarockey_ Has kyu rhi he pagal aurat...... Wese kar diya sabko follow.. Koi rah gya ho to dm kar do,2019-10-18 16:36 +0000,109,7,0.064220183,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18522E+18,https://twitter.com/dhurtladki/status/1185222338129756160,@GuptaSonali_ @mntlive @sagaraphale @PankajK964 @Kapil76672036 @sid_up007 @sri_stuntman @Prajjval_ @dhananj67152955 @ashutos58052313 @fromup1 @dev95tanwar @DSirso @ModiYug_ @Induinsan0 @purohisunil2580 @skuldeepkss @PKSRanaG @alpeshdudhat05 @khajaria007 K,2019-10-18 15:53 +0000,65,16,0.246153846,0,2,2,11,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18522E+18,https://twitter.com/dhurtladki/status/1185222200925667328,@GuptaSonali_ @mntlive @BeingRaoSharukh @riya_66 @UmaRaj_94 @ImRkRanjan1 @pagalpanti21 @Suryaka30662890 @jakkyrathod @Deepti_Panthi @SumitDRAGON1 @Radha_Rani_IND @quityanjali @Rupaladwani1 @PriyankaJi17 @ReenaSa98913327 Done,2019-10-18 15:52 +0000,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18522E+18,https://twitter.com/dhurtladki/status/1185222139089043456,@AnshulG__1508 Bhag yha se,2019-10-18 15:52 +0000,33,2,0.060606061,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18522E+18,https://twitter.com/dhurtladki/status/1185222030595018752,@americi_Trump @vj9819 Baba mujhe bhi promote krdo na pls,2019-10-18 15:52 +0000,29,4,0.137931034,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18522E+18,https://twitter.com/dhurtladki/status/1185221570354008064,@AnshulG__1508 👿👿👿😒😒,2019-10-18 15:50 +0000,30,2,0.066666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18519E+18,https://twitter.com/dhurtladki/status/1185191619378610181,@AnshulG__1508 Tu bhut sale👿👿,2019-10-18 13:51 +0000,33,1,0.03030303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18514E+18,https://twitter.com/dhurtladki/status/1185143397603897345,@AnshulG__1508 आइसक्रीम,2019-10-18 10:39 +0000,34,1,0.029411765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18508E+18,https://twitter.com/dhurtladki/status/1185076847286972416,https://t.co/IW4NppD17j,2019-10-18 06:15 +0000,278,45,0.161870504,0,1,0,1,0,0,3,0,0,0,0,0,0,40,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18508E+18,https://twitter.com/dhurtladki/status/1185076634149253120,"कल नेट बहुत फ़ास्ट चल रहा था पता है क्यों

50% हाथों में मेंहदी लगी हुई थी
😂😂😂",2019-10-18 06:14 +0000,288,11,0.038194444,0,2,4,4,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18508E+18,https://twitter.com/dhurtladki/status/1185076431509843968,"अंग्रेज सिर्फ एक *Thank You* दे गए थे

फिर हमने Thank U, thanku, Tnq, TQ, Thnx, Thxx, Ty, Tysm, इतने कर दिए 😳🤔

टेलेंट इंडिया का! 💃😝

पढने के लिए बहुत-बहुत *10q* 🤓
😂😂😂",2019-10-18 06:13 +0000,249,9,0.036144578,1,0,3,2,0,0,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18507E+18,https://twitter.com/dhurtladki/status/1185071791397425152,@GuptaSonali_ @mntlive @BeingRaoSharukh @UmaRaj_94 @ImRkRanjan1 @pagalpanti21 @Suryaka30662890 @jakkyrathod @Deepti_Panthi @ChandreshK_ @Radha_Rani_IND @quityanjali @Rupaladwani1 @SharibZaidi5 @PriyankaJi17 @ReenaSa98913327 @sunil_ktp Done all,2019-10-18 05:55 +0000,121,7,0.05785124,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18484E+18,https://twitter.com/dhurtladki/status/1184843686342844416,@LakshyaSing @Rajveer_95 @skrpuriya @BhaavnaArora Wah beta to,2019-10-17 14:48 +0000,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18484E+18,https://twitter.com/dhurtladki/status/1184835316290482176,@VinodDa70928948 @J_J_Patel20 Hat bhosdi ke,2019-10-17 14:15 +0000,28,2,0.071428571,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18483E+18,https://twitter.com/dhurtladki/status/1184834988673384449,"ओवैसी ने UN  कॊ पत्र लिखा कि हिन्दुस्तान 
  मे मुस्लिम सेफ  नही है ...? 
  UN से जवाब आया जहाँ सेफ हौ .., वहाँ चले 
 जाओ ...! 😂

#Muslims #RamMandir",2019-10-17 14:14 +0000,232,6,0.025862069,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18479E+18,https://twitter.com/dhurtladki/status/1184788937178406913,@GuptaSonali_ @mntlive @BeingRaoSharukh @UmaRaj_94 @ImRkRanjan1 @pagalpanti21 @Suryaka30662890 @jakkyrathod @Deepti_Panthi @ChandreshK_ @Radha_Rani_IND @quityanjali @Rupaladwani1 @Jhumnath4 @PriyankaJi17 @ReenaSa98913327 @TufaniAatma Done,2019-10-17 11:11 +0000,22,2,0.090909091,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18475E+18,https://twitter.com/dhurtladki/status/1184747557232111616,"#करवा_चौथ  के दिन
☺😊
प्रिय मैडम जी 
अगर आप को 
चादं पर अपना 
#विक्रम ☺😊
दिखे तो 
तुरंत #इसरो के 
वैज्ञानिको सूचित 
करने की कृपा करे 
#हैप्पी #करवा चौथ 
☺good noon 
#जय_श्रीराम
#मंदिर_वहीं_बनाएंगे",2019-10-17 08:26 +0000,265,3,0.011320755,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.1847E+18,https://twitter.com/dhurtladki/status/1184699967933280256,@GuptaSonali_ @mntlive @rktiwari25 @amit_487 @aapka_paddy @PramodFB @PramodkumarTriv @JD_Choudhary45 @iamdchandan @Rao_Sahab1999 @BehtreenH @33_skBairagi @_vikram_bishnoi @tankarvind @Santosh_fb @mahesh__2019 Done,2019-10-17 05:17 +0000,18,1,0.055555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18469E+18,https://twitter.com/dhurtladki/status/1184694412284022784,@swapnilkukreti Whom to compare then.... With you🤔🤔,2019-10-17 04:55 +0000,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18468E+18,https://twitter.com/dhurtladki/status/1184682964304592897,@imVkohli https://t.co/mnN34KEgNl,2019-10-17 04:10 +0000,54,9,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18468E+18,https://twitter.com/dhurtladki/status/1184679737492262913,"Whom do you support

Retweet for केशव परासरण हिन्दू पक्ष
Like for राजीव धवन मुस्लिम पक्ष

#राममंदिर_निर्माण
#मंदिर_वहीं_बनाएंगे
#RamMandir
#AyodhyaCase https://t.co/4wyZUckA0z",2019-10-17 03:57 +0000,899,24,0.026696329,3,3,5,1,0,2,0,0,0,0,0,0,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18467E+18,https://twitter.com/dhurtladki/status/1184674250294059009,@imMAK02 https://t.co/JYuZqXgCLP,2019-10-17 03:35 +0000,66,15,0.227272727,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18467E+18,https://twitter.com/dhurtladki/status/1184673916368801792,@abhaymi66048901 @BhaavnaArora Shakal dekh apni chutiye,2019-10-17 03:34 +0000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18467E+18,https://twitter.com/dhurtladki/status/1184673770365042689,@Guptaji61 @ShivamRajputIND @sandeepgpt506 @VijaySh14690216 @satender11 @Thechairman_tcm @shankarpal_mali @rvimimi @choudharyrahool @rajesh870 Woow,2019-10-17 03:33 +0000,16,3,0.1875,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18451E+18,https://twitter.com/dhurtladki/status/1184514293879857153,@VideoMaker_MUM @Shubhu6979 https://t.co/acXUKEryvd,2019-10-16 16:59 +0000,390,10,0.025641026,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18451E+18,https://twitter.com/dhurtladki/status/1184513805411180544,"इन्होंने राम मंदिर का नक्शा फाड़ा..
कुछ कहना चाहेंगे आप लोग
#RamMandir
#RamMandirCountDown https://t.co/2mi3FUG83G",2019-10-16 16:57 +0000,306,25,0.081699346,1,1,2,3,0,0,5,0,0,0,0,0,0,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18451E+18,https://twitter.com/dhurtladki/status/1184506830006784000,@sadhana0001 @ShivenduSingh9 @dhurtaadmi,2019-10-16 16:30 +0000,22,1,0.045454545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18443E+18,https://twitter.com/dhurtladki/status/1184428492110229505,@TheSavitra @Rajveer_95 @skrpuriya @BhaavnaArora Very smart,2019-10-16 11:18 +0000,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.1843E+18,https://twitter.com/dhurtladki/status/1184298636303200258,@shaharunsa @satender11 @Santosh_fb @choubey444 @ShivamRajputIND @sandeepgpt506 @VijaySh14690216 @Thechairman_tcm @shankarpal_mali @rvimimi @choudharyrahool @rajesh870 Sab aise nhi hote,2019-10-16 02:42 +0000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18418E+18,https://twitter.com/dhurtladki/status/1184175884397232128,@PiyushSharma___ @BhaavnaArora Konse akhbar me bhai,2019-10-15 18:35 +0000,36,4,0.111111111,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18418E+18,https://twitter.com/dhurtladki/status/1184175766516334593,@Sinchan4u @BhaavnaArora 😂😂😂😂Kuch hote he nasamajh,2019-10-15 18:34 +0000,194,6,0.030927835,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18416E+18,https://twitter.com/dhurtladki/status/1184163559384608768,@mrraisahab @rvimimi @nirajdrewa @hindu099 @Motichaubey01 @bhupeshgauttam @ManishP45608782 @chachajiiiii @bhgwabhakt @akhilesh_anjana @shashik51345539 @dhurtaadmi,2019-10-15 17:46 +0000,21,2,0.095238095,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18416E+18,https://twitter.com/dhurtladki/status/1184163153954787333,@TheTweetOfGod Then😱😱💯,2019-10-15 17:44 +0000,777,13,0.016731017,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18416E+18,https://twitter.com/dhurtladki/status/1184163052024815616,@bismahmalik Soon you will be too,2019-10-15 17:44 +0000,89,4,0.04494382,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18416E+18,https://twitter.com/dhurtladki/status/1184161833965350912,@Santosh_fb @rvimimi @loveyaduvanshi4 @suspend24676914 @AnjaliS43804884 @abhinav29602941 @TheRahulKMishra @SonuSaini35 @Rakesh25182 @Hindutawa @vishalc17146507 @ramdhan_er @GuptaAneet @Sandeep_ratti @dhurtaadmi,2019-10-15 17:39 +0000,24,4,0.166666667,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18416E+18,https://twitter.com/dhurtladki/status/1184161231050956800,@GuptaSonali_ @rvimimi @mntlive @PravinJ80729060 @Rajeevjhaabvp @hansini_gahlot @Sharma999Shilpi @imArushiGupta @Kalpesh1812 @DILIPKU22812229 @Mishaank28 @ManshuJha @KuhuArushi @iambubbli @iambanarsibabu @Shailen02156840 @Murari7562 @Priyakashyap680 @dhur,2019-10-15 17:36 +0000,25,4,0.16,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18416E+18,https://twitter.com/dhurtladki/status/1184161202542264320,@Rajeevjhaabvp @rvimimi @ddtulsiani @azizkavish @pv1787 @official_Ksp01 @sri_stuntman @Barunjh21961726 @AshokPatel07 @MohdMun12027335 @thakurRajvardh5 @RishiBhai100 @Omprakashmegh1 @sadhana0001 @GuptaSonali_ @dhurtaadmi,2019-10-15 17:36 +0000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18415E+18,https://twitter.com/dhurtladki/status/1184153307385778176,@acnymph Yup.. You are,2019-10-15 17:05 +0000,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18415E+18,https://twitter.com/dhurtladki/status/1184152919743979520,@_shradharajput_ @PramodFB Same here bahan,2019-10-15 17:03 +0000,60,3,0.05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18415E+18,https://twitter.com/dhurtladki/status/1184152588729454592,@eagle268 @BhaavnaArora Dedo usko,2019-10-15 17:02 +0000,44,2,0.045454545,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18415E+18,https://twitter.com/dhurtladki/status/1184148846005256192,#मुर्शिदाबाद_हत्याकांड #temple #राममंदिर_निर्माण #महाराष्ट्रविधानसभानिवडणूक #सुप्रभात #शरद_पूर्णिमा #shikshakbhartijaldiho https://t.co/fEMiTqiCRZ,2019-10-15 16:47 +0000,658,3,0.004559271,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18415E+18,https://twitter.com/dhurtladki/status/1184147741158494209,@AajKamranKhan https://t.co/BVnptnu3Ch,2019-10-15 16:43 +0000,70,4,0.057142857,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18414E+18,https://twitter.com/dhurtladki/status/1184139368870465541,@jayeshbuddhadev Okay,2019-10-15 16:10 +0000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18414E+18,https://twitter.com/dhurtladki/status/1184137137785995265,@koolkapoord @CallMeBhasad @BhaavnaArora Na baba na,2019-10-15 16:01 +0000,76,2,0.026315789,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18414E+18,https://twitter.com/dhurtladki/status/1184136984064741376,"अयोध्या में क्या बनेगा।
देखते है यहाँ कितने हिन्दू है ।
सब हिन्दू रिट्वीट करके ज्यादा से ज्यादा वोटिंग करे।

श्री राम
#JaiShriRam
#राममंदिर_निर्माण",2019-10-15 16:00 +0000,949,73,0.076923077,1,3,1,3,0,0,7,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18414E+18,https://twitter.com/dhurtladki/status/1184136244864749569,"आपके अनुसार अयोध्या में क्या बनना चाहिए ? 

       1) मंदिर 
       2) मस्जिद
       3) हॉस्पिटल

#राममंदिर_निर्माण
#JaiShriRam
#AmitShah",2019-10-15 15:57 +0000,545,14,0.025688073,0,3,0,3,0,1,7,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18414E+18,https://twitter.com/dhurtladki/status/1184135558265655296,@i_MayRoastYou @skrpuriya @BhaavnaArora Cool,2019-10-15 15:54 +0000,130,10,0.076923077,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18414E+18,https://twitter.com/dhurtladki/status/1184135429915729920,@SunoBawal @BhaavnaArora To phir kyu kar rhe he... Konsa @BhaavnaArora tumhe de degi,2019-10-15 15:54 +0000,84,15,0.178571429,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18413E+18,https://twitter.com/dhurtladki/status/1184134992454021123,@GaindLal6 @BhaavnaArora Done,2019-10-15 15:52 +0000,203,8,0.039408867,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18413E+18,https://twitter.com/dhurtladki/status/1184134907678707713,@Manvirspeaks @BhaavnaArora 😂😂😂😂😂 Gajab paji👌👌👌💯💯💯💯,2019-10-15 15:52 +0000,171,10,0.058479532,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18413E+18,https://twitter.com/dhurtladki/status/1184134755593252864,@iamsunilmudgil @skrpuriya @BhaavnaArora Clever dude,2019-10-15 15:51 +0000,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18413E+18,https://twitter.com/dhurtladki/status/1184134604342456320,@skrpuriya Thanks,2019-10-15 15:51 +0000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18413E+18,https://twitter.com/dhurtladki/status/1184126147677700096,@CallMeBhasad @BhaavnaArora To yhi chalu ho jau,2019-10-15 15:17 +0000,209,13,0.062200957,0,1,2,7,0,0,3,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18413E+18,https://twitter.com/dhurtladki/status/1184126032082636801,@skrpuriya @BhaavnaArora Dance,2019-10-15 15:17 +0000,345,21,0.060869565,0,1,2,18,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18413E+18,https://twitter.com/dhurtladki/status/1184125969159708673,@Rajveer_95 @skrpuriya @BhaavnaArora 😂😂😂😂,2019-10-15 15:16 +0000,9224,288,0.031222897,0,0,8,271,0,0,9,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18412E+18,https://twitter.com/dhurtladki/status/1184120642393661441,@KrsnaDevotee @BhaavnaArora Thanks for the chugli😂😂,2019-10-15 14:55 +0000,55,4,0.072727273,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18412E+18,https://twitter.com/dhurtladki/status/1184118906199216128,@Amreshjhaj जय हिंद,2019-10-15 14:48 +0000,18,1,0.055555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18412E+18,https://twitter.com/dhurtladki/status/1184118708941144064,@rktiwari25 @dhurtaadmi,2019-10-15 14:47 +0000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18412E+18,https://twitter.com/dhurtladki/status/1184118127379927040,@BhaavnaArora दोस्तो मेरे  followers बहुत कम है कृपया follow करे मै आपको फोल्लोव बैक जरूर दूंगी,2019-10-15 14:45 +0000,17213,1533,0.089060594,1,15,18,1465,0,0,34,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18412E+18,https://twitter.com/dhurtladki/status/1184117643772432389,@Saurabh15536816 @ManishKaushikI1 @IHlfRnEPs0DwgJN @gurupawan40 @rkpaswanbjp63 @shikhachouhan20 @Amreshjhaj @manojmishraup44 @manabhanjan11 @DEVA_MAAHI @Raghuve02334189 @BishnoiPremod @naveenn99292476 @VishalM64021262 @iamshantanu_rai @lamPankaj Great,2019-10-15 14:43 +0000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18412E+18,https://twitter.com/dhurtladki/status/1184117489740812289,@LPSonawane @ManishKaushikI1 @IHlfRnEPs0DwgJN @gurupawan40 @rkpaswanbjp63 @shikhachouhan20 @Amreshjhaj @manojmishraup44 @manabhanjan11 @DEVA_MAAHI @Raghuve02334189 @BishnoiPremod @naveenn99292476 @VishalM64021262 @iamshantanu_rai @lamPankaj Cool,2019-10-15 14:43 +0000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18412E+18,https://twitter.com/dhurtladki/status/1184117429296746496,@puneet_bhp @ManishKaushikI1 @IHlfRnEPs0DwgJN @gurupawan40 @rkpaswanbjp63 @shikhachouhan20 @Amreshjhaj @manojmishraup44 @manabhanjan11 @DEVA_MAAHI @Raghuve02334189 @BishnoiPremod @naveenn99292476 @VishalM64021262 @iamshantanu_rai @lamPankaj Cool,2019-10-15 14:42 +0000,14,1,0.071428571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18412E+18,https://twitter.com/dhurtladki/status/1184116763258048515,@AnshulG__1508 Haa,2019-10-15 14:40 +0000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18403E+18,https://twitter.com/dhurtladki/status/1184034822424944640,"जहानाबाद बिहार मे हनुमान मंदिर पर हमले के बाद हिंदुओं ने मुल्लो को दौङा दौङाकर पीटा!
मस्जिद में घुसने पर अंदर जाकर खूब धनिया कूटा!",2019-10-15 09:14 +0000,589,14,0.0237691,0,1,6,1,0,0,6,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18403E+18,https://twitter.com/dhurtladki/status/1184027239056207872,"@chhuti_is You can eat your mom, dad, son and daughter.
You can eat anything.. Bloody meateaters. 

Keep yourself out of this pure country.. Don't make it unpure.",2019-10-15 08:44 +0000,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18396E+18,https://twitter.com/dhurtladki/status/1183962419518787584,"General request: 
मै एक साधारण हिन्दू हमारे हर हिन्दु बहन से ये निवेदन कि💐🙏💐

बहना तू दुर्गा बन🙏
तू चाहे काली बन💐
तू हिंदू शेरनी बन🦁 
तु चाहे तो झाँसी की रानी बन
बहना तु जो भी चाहे वो बन

बस बुरखे वाली बन कर लव-जिहाद की शिकार मत बन🙏",2019-10-15 04:26 +0000,396,14,0.035353535,1,0,8,4,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18395E+18,https://twitter.com/dhurtladki/status/1183953093781680128,@ManishKaushikI1 जय श्रीराम,2019-10-15 03:49 +0000,15,1,0.066666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.18394E+18,https://twitter.com/dhurtladki/status/1183936099841957889,@vj9819 @mntlive @Diwana01192 @MaheshNayak221 @SinghJugendr @shardasahu1112 @rajeshssamdriya @RamGurj98134572 @Omprakashmegh1 @SIRMANISH_ @anandjhaoffici1 @bhgwabhakt @hansini_gahlot @rampawarmp @RamaSoren9 @dhurtaadmi,2019-10-15 02:42 +0000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
